pergunta;resposta
Qual o objetivo principal da União Europeia, segundo o texto?;promover a paz, seus valores e o bem-estar de seus povos
Como é descrito o sistema de leis da União Europeia?;um sistema de regras que opera nos estados membros da União Europeia
Qual a importância do Tribunal de Justiça da UE para a ordem jurídica internacional?;representa uma nova ordem jurídica de direito internacional
Segundo o texto, qual é a disciplina acadêmica relacionada a Henry G. Schermers?;Law of the European Union
Qual é a disciplina acadêmica de John Bell (legal scholar)?;Law of the European Union
Quais templates são utilizados na página da Wikipedia sobre o Direito da União Europeia?;Template:R_from_move, Template:R_from_word_rearrangement, Template:Redirect_category_shell
O que representa o 'direito primário' dentro do sistema jurídico da UE?;Tratados que instituem a União Europeia
Qual o papel das instituições políticas da UE?;transcendem os Estados-nação para fins de cooperação e desenvolvimento humano
Quais os tipos de leis que compõem o sistema jurídico da União Europeia?;regulamentos e diretrizes
Qual a relação entre a UE e as leis dos estados membros?;o direito da União Europeia tem efeito direto ou indireto
