pergunta;resposta
Qual o ano de fundação de Fresno, Califórnia?;1872
Qual o código de área associado a Fresno, Califórnia?;559
Em qual cidade George N. Zenovich morreu?;Fresno, California
Qual o tipo de governo de Fresno, Califórnia?;Strong Mayor
Qual o nome do modelo de página wiki usado por Fresno, Califórnia?;Template:California cities and mayors of 100,000 population
Em que ano Fresno foi incorporada?;1885
Qual o nome da cidade onde a Fresno County Courthouse está localizada?;Fresno, California
Qual o nome do modelo de página wiki usado por Fresno, Califórnia?;Template:Fresno County, California
Em que ano Fresno Open foi localizado?;Fresno, California
Qual o nome do modelo de página wiki usado por Fresno, Califórnia?;Template:Official website
