pergunta;resposta
Qual o número atômico do oxigênio?;8
Qual a principal função do oxigénio para a vida terrestre?;Suportar a vida, através da respiração celular e como componente da água.
Qual a fórmula química do dioxigénio?;O2
Quem descobriu o oxigénio, juntamente com Carl Wilhelm Scheele?;Joseph Priestley
Qual a característica do oxigénio que o torna um forte agente oxidante?;Facilmente forma compostos com a maioria dos outros elementos.
Qual a importância da camada de ozono na proteção da biosfera?;Absorve a radiação ultravioleta do Sol.
Para que serve o oxigénio em aplicações industriais, como corte e soldadura?;Como agente de combustão e corte.
Qual o nome dado ao oxigénio pela primeira vez por Antoine Lavoisier?;Oxigénio
Qual a principal aplicação do dioxigénio?;Na respiração celular e como componente da água.
Qual o elemento químico que o oxigênio é?;Elemento
