pergunta;resposta
Qual é o nome do rio que corta Varsóvia?;Vístula
Qual é o principal centro cultural de Varsóvia?;O centro histórico
Qual é a principal estação ferroviária de Varsóvia?;Estação Varsóvia Central
Qual é o nome do principal museu de Varsóvia?;Museu Nacional
Qual é a principal avenida de Varsóvia?;Avenida Zyków
Qual é a principal universidade de Varsóvia?;Universidade de Varsóvia
Qual é o nome do principal aeroporto de Varsóvia?;Aeroporto de Varsóvia Fryderyka Chopina
Qual é o nome do principal estádio de Varsóvia?;Estádio Nacional
Qual é o nome da principal praça de Varsóvia?;Praça Zamkowa
Qual é o nome da principal área de compras de Varsóvia?;Rua Nowy Świat
