pergunta;resposta
Quais crentes eram os Huguenotes?;Seguidores da fé reformada, que rejeitavam a ortodoxia católica.
Qual foi o nome do massacre de 1572 contra os Huguenotes em França?;Massacre de São Bartolomeu.
O que os Huguenotes buscavam em Inglaterra?;Refúgio e liberdade religiosa após a perseguição em França.
De onde surge o nome 'Huguenotes'?;Do nome de uma cidade francesa, que simbolizava o protestantismo.
Qual foi o papel dos Huguenotes na história política da França?;Eram uma minoria religiosa que lutava por direitos políticos e religiosos.
O que os Huguenotes contribuíram para a cultura europeia?;Desenvolveram arte, literatura e ciência protestantes no século XVI.
Quais países receberam os Huguenotes em busca de refúgio?;Inglaterra e Holanda.
Qual foi o impacto dos Huguenotes na Reforma Protestante?;Eles foram um dos grupos mais importantes na propagação do protestantismo.
O que aconteceu com os Huguenotes após a guerra de religião em França?;Eles se consolidaram como uma comunidade religiosa e política no país.
Qual foi a principal luta dos Huguenotes no século XVII?;Lutar contra a perseguição e garantir a liberdade religiosa em França.
