pergunta;resposta
Qual é o nome da principal universidade de Varsóvia?;Universidade de Varsóvia
Em que ano foi inaugurado o Palácio da Cultura e da Ciência em Varsóvia?;1955
Quais são os principais museus de Varsóvia?;Museu Nacional de Varsóvia, Museu da Literatura Polonesa e Museu Etnográfico
Qual é o nome do principal parque de Varsóvia?;Parque Łazienki
Em que ano foi criado o Museu da Segunda Guerra Mundial em Varsóvia?;1984
Quais são os principais monumentos de Varsóvia?;Monumento da Libertação, Monumento da Constituição de 3 de Maio e Monumento dos Herois do Gueto
Qual é o nome da principal praça de Varsóvia?;Praça Central
Em que ano foi inaugurado o Teatro do Opereta em Varsóvia?;1894
Quais são os principais mercados de Varsóvia?;Mercado Central, Mercado de Bazar e Mercado de Plaża
Qual é o nome da principal estação ferroviária de Varsóvia?;Estação Central de Varsóvia
