pergunta;resposta
Juntamente com as escolas não-governamentais e não estatais, qual é o outro nome comum para escolas particulares?;independentes,
Juntamente com o esporte e a arte, que outro tipo de bolsa de talentos é oferecido por escolas particulares?;acadêmicas),
Em vez de tributação, por que meio as escolas particulares são amplamente financiadas?;propinas,
Que direito especial as escolas particulares possuem em comparação com as públicas?;o de selecionar seus alunos
Qual é o custo anual médio de escolas particulares em cidades grandes, segundo estudos recentes?;R$ 30.000,
Como são chamadas as escolas particulares que não cobram taxas de matrícula?;sem taxa
Juntamente com o Canadá e o Reino Unido, qual país não utiliza o termo 'escolas particulares' para universidades?;Austrália,
Que região do mundo frequentemente usa o termo 'escolas particulares' para se referir a universidades?;América do Norte,
Qual é outro termo usado para o 12º ano de ensino em alguns sistemas educacionais?;sexto menor)
Qual é o termo utilizado para o 13º ano de ensino em sistemas como o do Reino Unido?;sexto superior)
