pergunta;resposta
Qual é o nome do local onde o Parlamento Escocês se reúne?;O local do Parlamento Escocês é Edinburgh.
Quais são os principais comitês do Parlamento Escocês?;"Os principais comitês são Economy, Energy and Tourism; Education, Lifelong Learning and Culture; Equal Opportunities; Europe and External Relations; Finance; Local Government and Communities; Rural Affairs and Environment; Scottish Parliamentary Pensions Scheme; e Climate Change."
Em qual data ocorreu a última eleição para o Parlamento Escocês?;A última eleição ocorreu em 6 de maio de 2021.
Quem é o atual Presiding Officer (Presidente) do Parlamento Escocês?;Alison Johnstone é o atual Presidente.
Qual é o tipo de sistema de votação utilizado no Parlamento Escocês?;O sistema de votação é Additional member system.
Quais partidos políticos têm representação no Parlamento Escocês?;Os principais partidos são Scottish National Party, Scottish Labour, Scottish Liberal Democrats e Scottish Socialist Party.
Em que ano foi criado o Parlamento Escocês?;O Parlamento Escocês foi criado em 1999.
Qual é a capital da Escócia, onde está localizado o Parlamento?;A capital é Edinburgh.
Quanto tempo duram as sessões do Parlamento?;As sessões duram aproximadamente um ano.
Qual é a denominação oficial do local do parlamento?;A denominação oficial é Scottish Parliament Building.
