pergunta;resposta
Qual o período de pico da Peste Negra na Europa?;Entre os anos de 1347 e 1351.
Qual bactéria é considerada a causa da Peste Negra?;Yersinia pestis.
Qual a estimativa do número de mortes causadas pela Peste Negra na Eurásia?;75 a 200 milhões de pessoas.
Como a Peste Negra se espalhou pelo Mediterrâneo?;Por meio de navios mercantes que transportavam ratos infectados.
Qual o impacto da Peste Negra na população europeia?;Diminuiu a população em 30 a 60%.
Além da peste bubônica, qual outra forma a doença pode apresentar?;Pneumônica e septicêmica.
Qual o papel das pulgas na disseminação da Peste Negra?;As pulgas transmitiam a bactéria Yersinia pestis de ratos para humanos.
Em que região a Peste Negra teve sua origem?;Ásia Central.
A Peste Negra causou impacto apenas na Europa?;Não, afetou também a Ásia e o Norte da África.
Qual a relação entre a Peste Negra e os ratos?;Os ratos eram os principais hospedeiros da bactéria Yersinia pestis, transmitindo-a através de pulgas.
