pergunta;resposta
Quem eram os Huguenotes durante o período das guerras religiosas na França?;Eram os protestantes franceses, principalmente calvinistas, que enfrentaram perseguições durante o século XVI.
Qual foi o evento que levou à expulsão de cerca de 300 000 Huguenotes da França?;A revogação do Édito de Nantes, em 18 de outubro de 1685, sob o governo de Luís XIV.
Quais eram as principais denominações religiosas dos Huguenotes?;Eram majoritariamente calvinistas, membros da Igreja Reformada, com exceções em regiões como Alsácia, Moselle e Montbéliard, que eram luteranas.
Qual foi o papel da Igreja Católica na história dos Huguenotes segundo o contexto fornecido?;A Igreja Católica na França promoveu perseguições contra as comunidades protestantes, incluindo os Huguenotes.
Em quais regiões da França os Huguenotes eram majoritariamente luteranos?;Na região da Alsácia, Moselle e Montbéliard.
Quantos Huguenotes deixaram a França após as perseguições e a revogação do Édito de Nantes?;Cerca de 300 000 Huguenotes deixaram a França.
Quando foi revogado o Édito de Nantes, levando à perseguição dos Huguenotes?;Em 18 de outubro de 1685.
Quais foram os principais motivos da perseguição aos Huguenotes na França?;As perseguições contra as comunidades protestantes, sob o governo de Luís XIV, e a revogação do Édito de Nantes.
Quais são exemplos de lugares associados aos Huguenotes em diferentes regiões?;Locais como o Cemitério Huguenot em Cork, memorial em Nova York e monumentos em Staten Island.
Quais foram os grupos historicamente associados aos Huguenotes segundo os dados fornecidos?;Grupos como os Scotch-Irish Americans e comunidades em Nova York e Staten Island.
