pergunta;resposta
Qual é a sigla do Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
Em que ano foi fundado o IPCC?;1988
Qual organização internacional criou o IPCC?;As Nações Unidas (ONU)
O que é o principal objetivo do IPCC?;Sintetizar e divulgar conhecimento científico sobre mudanças climáticas
O IPCC produz pesquisa original?;Não, o IPCC reúne e resume o conhecimento de cientistas independentes
Quais são duas das organizações mãe do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual é a sede principal do IPCC?;Geneva, Suíça
Quantos grandes relatórios o IPCC publicou até 2014?;Cinco
Qual premiê recebeu o IPCC em 2007?;Prêmio Nobel da Paz
Filippo Giorgi é membro de que instituição?;Intergovernamental Panel sobre Mudanças Climáticas (IPCC)
