pergunta;resposta
Qual é o principal papel do sistema imunológico no organismo?;Defender o organismo contra infecções causadas por patógenos como vírus, bactérias e fungos.
Quais são os componentes principais do sistema imunológico?;Células sanguíneas como linfócitos, anticorpos e substâncias químicas produzidas em resposta a invasores.
Como o sistema imunológico é capaz de identificar células estranhas?;Por meio da presença de proteínas específicas na superfície das células que sinalizam se são amigáveis ou estranhas ao organismo.
Qual é a principal função dos anticorpos no sistema imunológico?;Identificar e neutralizar patógenos como vírus e bactérias.
Como o sistema imunológico se adapta para combater infecções recorrentes?;Armazena memória dos patógenos enfrentados anteriormente, permitindo uma resposta mais rápida em infecções futuras.
Quais tipos de células são cruciais na resposta imune adaptativa?;Linfócitos T e linfócitos B.
Como os linfócitos T contribuem para a defesa do organismo?;Atacam células infectadas diretamente ou coordenam outras respostas imunológicas.
Qual é o papel dos linfócitos B no sistema imunológico?;Produzem anticorpos específicos para neutralizar patógenos.
O que acontece quando o sistema imunológico reconhece uma célula como estranha?;Ele ativa um mecanismo de defesa para eliminar a célula estranha do organismo.
Qual é a diferença entre as respostas imunes inatas e adaptativas?;A resposta inata é imediata e não específica, enquanto a resposta adaptativa é mais lenta, mas altamente específica e tem memória.
