pergunta;resposta
O que é geologia?;Geologia é a ciência que estuda a Terra, incluindo sua estrutura, composição, história natural e os processos em andamento.
Quais são as três principais áreas de estudo da geologia?;"as rochas, o solo e a água subterrânea;"
O que é um mapa geológico?;Um mapa geológico é uma representação gráfica detalhada das camadas rochosas de uma área, mostrando suas relações espaciais.
Qual é o principal conceito da teoria da tectônica de placas?;"a crosta terrestre está dividida em várias grandes e pequenas placas que se movem lentamente sobre a superfície da Terra;"
Quais são os principais tipos de rochas?;ígneas, sedimentares e metamórficas.
Qual é o processo por trás da formação de uma rocha ígnea?;"cristalização de magma ou lava;"
O que é litogenia?;a produção e a transformação das rochas.
Qual é o nome dado à camada rígida da Terra, incluindo a crosta e parte superior do manto?;"litosfera;"
Quais são os três principais processos geológicos responsáveis pela formação de montanhas?;placas tectônicas, erupções vulcânicas e a erosão.
O que é um fósil e qual seu significado na geologia?;"Um fósil é o rastro ou o restinho preservado de uma criatura ou planta viva que viveu há muito tempo;"
