pergunta;resposta
Qual foi a data de início das transmissões da British Satellite Broadcasting?;25 de março de 1990
Em que mês e ano a British Satellite Broadcasting foi incorporada para formar a BSkyB?;Novembro de 1990
Qual é o nome do edifício onde a British Satellite Broadcasting estava localizada em Londres?;Marco Polo House
Em que ano e dia específico a British Satellite Broadcasting foi fundada?;11 de dezembro de 1986
Qual canal britânico de TV era propriedade da British Satellite Broadcasting?;The Power Station (TV channel)
Que filme produzido pela British Satellite Broadcasting teve o nome 'Memphis Belle'?;Memphis Belle (film)
Qual tipo de entidade era a British Satellite Broadcasting conforme o Wikicat?;MediaCompaniesOfTheUnitedKingdom
Em que ano a British Satellite Broadcasting foi dissolvida como uma empresa britânica?;1990
Qual era o destino da British Satellite Broadcasting após sua fusão com outra entidade?;Merged with Sky Television plc to form BSkyB
Que tipo de filme foi filmado no estúdio da British Satellite Broadcasting chamado 'Hardware'?;Hardware (film)
