pergunta;resposta
Qual é a origem etnográfica dos normandos?;Os normandos são um povo germânico.
De onde vem o termo 'normano'?;Do termo anglo-saxão 'Northmen', que significa 'homens do Norte'.
Qual foi um dos territórios conquistados pelos normandos na Europa?;A Normandia.
Quais línguas eram faladas pelos normandos?;Latim, Old Norman e Old Norse.
Qual batalha envolveu os normandos em 923?;Batalha de Soissons.
Quais são exemplos de castelos construídos pelos normandos?;Callan Motte, Dún Dealgan Motte e Waytemore Castle.
Qual foi a religião praticada pelos normandos?;Christianity e Norse paganism.
Quem é Richard of Salerno?;Ele era um normando de origem na Normandia.
Em quais regiões os normandos estabeleceram estados?;Sicília e sul da península Itálica.
Qual foi um evento histórico importante envolvendo os normandos no século XII?;O cerco de Mahdia entre 1159 e 1160.
