pergunta;resposta
Qual é outro nome para motor a vapor?;Máquina a vapor
Que inventor é conhecido por suas contribuições ao motor a vapor?;Thomas Newcomen
Como funciona um motor a vapor?;Baseia-se na expansão do vapor que gera força mecânica
Qual é uma aplicação moderna do motor a vapor?;Reatores nucleares para geração de eletricidade
Que tipo de energia é convertido em um motor a vapor?;Calor em trabalho mecânico
Qual componente principal está envolvido no funcionamento do motor a vapor?;Vapor de água sob alta pressão
Que tipo de máquina usa o princípio da termodinâmica?;Máquinas térmicas
Qual navio listado utiliza propulsão a vapor?;USS Ashuelot
Onde o motor a vapor ainda é usado atualmente?;Em reatores nucleares
Que exemplo de barco utiliza motor a vapor?;SS Ben Doran
