pergunta;resposta
Em qual ano a British Satellite Broadcasting foi incorporada?;1990
Qual empresa formou a BSB em novembro de 1990?;Sky Television plc
Em que data a British Satellite Broadcasting começou a transmitir?;25 de março de 1990
Qual era o nome da empresa antes de se tornar BSkyB?;British Satellite Broadcasting (BSB)
Quem eram as empresas propriedade ou operando canais como o Galaxy, Now e The Movie Channel?;British Satellite Broadcasting
Qual foi a data de fundação da British Satellite Broadcasting?;1986-12-11
O que sucedeu a BSB após sua fusão?;BSkyB
Qual canal era propriedade da British Satellite Broadcasting e era focado em computadores?;The Computer Channel (BSB)
Onde estava localizada a sede da British Satellite Broadcasting?;Londres
Qual categoria de empresa é a British Satellite Broadcasting listada no DBpedia?;Company108058098, Group100031264
