pergunta;resposta
Qual foi a guerra disputada entre a Grã-Bretanha e a França na América do Norte?;Guerra Francesa e Indiana (1754–1763)
Quais eram as duas potências coloniais principais envolvidas na guerra?;Grã-Bretanha e França
Qual foi a batalha decisiva que marcou o início da derrota francesa?;Batalha de Ticonderoga (1759)
Quem foi um dos generais britânicos mais importantes na guerra?;James Wolfe
Qual foi a fortaleza francesa que os britânicos conquistaram em 1758?;Fortaleza de Louisbourg
Quem foi o governador da Nova Inglaterra que ajudou na defesa contra os franceses?;Nicholas Herkimer
Qual foi a principal aliada dos franceses durante a guerra?;Confederação Wabanaki
Quem foi o comandante francês responsável por Fort Duquesne?;Marquis Duquesne
Qual foi a batalha em que George Washington participou inicialmente?;Batalha de Jumonville Glen (1754)
Quem foi o aliado indígena dos franceses na guerra?;Catawba e outros povos nativos
