pergunta;resposta
Qual coeficiente é mais utilizado para medir a desigualdade econômica?;Coeficiente de Gini
Que índice composto estatístico leva em conta a desigualdade na medição do desenvolvimento humano?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade
Quais são os dois tipos importantes de medidas econômicas focadas no contexto da desigualdade econômica?;riqueza e renda
Qual conceito implica que todos devem ter oportunidades iguais, não necessariamente resultados idênticos?;igualdade de oportunidades
Quais são os dois tipos principais de desigualdade econômica mencionados no texto?;distribuição de renda e distribuição de riqueza
Qual movimento político é citado como sendo causado por desigualdade econômica?;1968 movement in Pakistan
Quem entre os seguintes pesquisadores se concentra no campo da desigualdade econômica?;Branko Milanović
Qual movimento de ocupação é associado à causa da desigualdade econômica em Atlanta?;Occupy Atlanta
Como a globalização afetou a desigualdade entre e dentro dos países?;reduziu a desigualdade global, mas aumentou a desigualdade interna
Quais são os dois conceitos importantes relacionados à igualdade mencionados no texto?;equidade e igualdade de resultados
