pergunta;resposta
Qual o principal objetivo de uma farmácia?;Prestar serviços de saúde e dispensar medicamentos.
O que é um técnico de farmácia?;Profissional responsável pela dispensação de medicamentos e atendimento ao cliente.
Qual a importância da prescrição médica na farmácia?;Garantir a segurança e eficácia do tratamento medicamentoso.
O que é um CRM em uma farmácia?;Sistema de gestão que auxilia no controle de estoque, vendas e informações dos clientes.
Qual a função do farmacêutico na dispensação de medicamentos?;Verificar a prescrição, orientar o paciente e garantir a dosagem correta.
O que é o lote de um medicamento?;Identificação única de um lote produzido por uma determinada indústria.
Qual a importância da data de validade de um medicamento?;Indicar o período em que o medicamento mantém sua qualidade e eficácia.
O que é o SUS em relação à farmácia?;Sistema Único de Saúde, onde a farmácia pode dispensar medicamentos para pacientes atendidos pelo SUS.
O que é a dispensação de medicamentos?;O ato de fornecer o medicamento ao paciente, juntamente com orientações sobre o uso.
Qual a importância do controle de estoque em uma farmácia?;Evitar perdas, garantir a disponibilidade dos medicamentos e otimizar os recursos da farmácia.
