pergunta;resposta
Qual é a formação necessária para se tornar um farmacêutico?;Doctor of Pharmacy, Master of Pharmacy, Bachelor of Pharmacy, Diploma in Pharmacy
Quais são os principais produtos oferecidos por uma farmácia?;ingredientes para medicamentos, vendia tabaco e medicamentos patenteados.
Qual é o significado da raiz grega 'pharmakos' em relação à palavra farmácia?;feitiçaria ou mesmo veneno.
Como os termos relacionados a boticários são vistos pela linguagem inglesa moderna?;desatualizado ou apenas apropriado se os remédios à base de plantas estivessem disponíveis. oferecer em grande medida.
Quais outros ingredientes além das ervas listadas eram usados pelos farmacêuticos?;muitas outras ervas não listadas.
Como os farmacêuticos são classificados no campo da saúde?;profissionais de saúde
Qual é o objetivo principal dos farmacêuticos para seus pacientes?;resultados de saúde otimizados.
Para que tipo de tarefas os farmacêuticos são particularmente qualificados?;otimização de um tratamento medicamentoso para um indivíduo.
Qual é outro papel importante desempenhado pelos farmacêuticos além da prática clínica?;proprietários de pequenas empresas,
Quais são as qualificações necessárias para se tornar um farmacêutico?;educação e treinamento especializados
