pergunta;resposta
Qual é o nome da primeira pessoa mencionada que possui a alma-mater Harvard University?;Harry H. Wellington
Quem foi educado em Harvard University segundo os fatos fornecidos?;Mehraj Mattoo
Quantas instituições acadêmicas diferentes a Universidade de Harvard tem?;Doze
Onde está localizada a sede principal da Universidade de Harvard?;No campus principal em Cambridge, Massachusetts
Qual é o nome da estatua mais conhecida da Universidade de Harvard?;John Harvard statue
Quem foi educado na Harvard University e agora trabalha na instituição?;Barry Bloom
Quantos orçamentos milhões de dólares a Universidade de Harvard possui em setembro de 2012?;Cerca de 30 bilhões de dólares
Qual é o nome da instituição que os alunos, professores e funcionários da Harvard University podem se tornar alumnos?;Radcliffe College
Quem foi educado na Harvard University e agora é uma das bolsas mais conhecidas do mundo?;Sarita Khurana
Quantos líderes dos Estados Unidos formaram-se na Universidade de Harvard?;Oito
