pergunta;resposta
O número atômico da tabela periódica de oxigênio?;8.
Qual é o segundo elemento mais abundante na Terra?;Hélio.
Qual gás compõe 20,8% da atmosfera da Terra?;Gás diatômico (O2).
Quantos átomos se combinam para formar o dioxigênio?;Dois átomos.
Aproximadamente, quanto oxigênio compõe a crosta terrestre?;Quase metade (47%).
Qual é o número atômico do elemento oxigênio?;8.
De que grupo na tabela periódica o oxigênio é membro?;Calcogênio (grupo 16).
Que tipo de compostos se forma mais comumente com o oxigênio?;Óxidos.
Comparado a outros elementos, quão abundante é o oxigênio?;Terceiro.
Sob condições normais, dois átomos de oxigênio formam qual composto?;Dioxigênio (O2).
