pergunta;resposta
Qual é o principal funcionamento de uma máquina a vapor?;explorar a pressão do vapor
Em que tipo de instalação a máquina a vapor ainda é utilizada atualmente?;reatores nucleares
Quem é conhecido por ter inventado o motor a vapor?;Thomas Newcomen
Qual ciclo termodinâmico é utilizado pelos motores a vapor?;Rankine
Qual embarcação possui propulsão da embarcação Steam engine?;USS Ashuelot
Qual imagem representa o motor a vapor de Watt?;Watt steam pumping engine.jpg
Qual é o princípio fundamental do funcionamento das máquinas a vapor?;Leis da termodinâmica
Qual é o fluido de trabalho utilizado na máquina a vapor?;vapor de água sob alta pressão e alta temperatura
Qual processo ocorre na turbina a vapor?;expansão do vapor
Qual embarcação utiliza a propulsão a vapor?;USS Despatch
