pergunta;resposta
Qual categoria de estudos é associada ao imperialismo em termos de teoria econômica?;Marxian economics
Qual movimento político possui a ideologia do imperialismo, conforme mencionado nos fatos?;Alliance for National Reconstruction
Qual evento histórico está diretamente relacionado à motivação do imperialismo?;Genocídio Herero e Namaqua
Qual livro é considerado uma obra não ficcional sobre o imperialismo?;Culture and Imperialism
Qual modelo de citação é utilizado no contexto do imperialismo?;Template:Cite encyclopedia
Quem é o autor associado ao imperialismo, conforme mencionado nos fatos?;Wolfgang Mommsen
Qual país está envolvido no conflito motivado pelo imperialismo mencionado nos fatos?;Japão
Qual é o nome do partido político canadense que adota o imperialismo como ideologia?;Conservative Party of Canada (1867–1942)
Qual obra de Michael Parenti está relacionada ao imperialismo?;Estudos e análises sobre imperialismo
Qual evento histórico está associado ao imperialismo no contexto da África?;Genocídio Herero e Namaqua
