pergunta;resposta
Qual é o nome científico do grupo de animais marinhos conhecidos como carambolas-do-mar?;Ctenophora
O que significa o termo 'ctenophora' em grego?;"κτείς kteis 'comb' e φέρω pherō 'carry';"
Como os ctenóforos se locomovem?;pentes' - grupos de cílios
Qual é o tamanho máximo de um ctenóforo?;1,5 m (4 pés 11 pol)
Quais são os nomes comuns para os ctenóforos?;carambolas-do-mar ou águas-vivas-de-pente
Qual é a principal característica distintiva dos ctenóforos?;pentes' - grupos de cílios
O que distingue os ctenóforos das medusas?;não são relacionados filogeneticamente com os Cnidaria
Qual é a função da mesogleia em um ctenóforo?;estrutura gelatinosa que sustenta o corpo
Em que período geológico os ctenóforos apareceram no registro fóssil?;Cambriano
Qual é o termo comum para os ctenóforos devido à sua estrutura?;geleias de pente
