pergunta;resposta
Em que ano foi fundada a Universidade de Harvard?;1636
Qual é o estado onde se localiza a Universidade de Harvard?;Massachusetts
Qual é o apelido da Universidade de Harvard?;The Ivy League
O que a Universidade de Harvard é mundialmente conhecida por ser?;Sua pesquisa médica pioneira
Qual é o apelido dos times esportivos da Universidade de Harvard?;Crimson
Quão grande é a população estudantil da Universidade de Harvard?;Cerca de 30.000 alunos
Qual personalidade famosa foi aluna da Universidade de Harvard?;Martin Luther King Jr.
Quando foi fundado o primeiro hospital associado à Universidade de Harvard?;1811
Qual posição a Universidade de Harvard mantém em rankings internacionais?;Entre as melhores do mundo
Qual é um exemplo de aluno ilustre da Universidade de Harvard na área tecnológica?;Bill Gates
