pergunta;resposta
Quais são os nomes comuns dos ctenóforos?;Carambolas-do-mar ou águas-vivas-de-pente
Qual é a distribuição natural dos ctenóforos?;Cosmopolita, presentes nas águas oceânicas e estuarinas
Quais estruturas os ctenóforos utilizam para nadar?;Pentes formados por grupos de cílios
Qual é o intervalo de tamanho dos ctenóforos adultos?;De cerca de 1 mm a 1,5 m de comprimento
São os ctenóforos bioluminescentes?;Sim, apresentam bioluminescência
Como os ctenóforos se relacionam evolutivamente com as medusas?;Representam uma convergência evolutiva, não um relacionamento filogenético próximo
Quais são as classes do filo Ctenophora?;*Tentaculata, *Nuda, *Scleroctenophora
Quando os ctenóforos estão presentes no registo fóssil?;Desde o Cambriano
Qual é a espécie-tipo do filo Ctenophora?;Mnemiopsis leidyi
Quais categorias de classificação os ctenóforos pertencem?;Animal, Invertebrado, Organismo, Eucariota, Entidade Física
