pergunta;resposta
Qual a origem étnica da aristocracia normanda?;Viquingues da Escandinávia.
Qual o significado da palavra 'normano'?;Homens do Norte.
Além da Inglaterra, em quais outras regiões os normandos tiveram influência?;Parte norte e mediterrânea da Europa Medieval e Oriente Médio.
Qual o nome do modelo arquitetônico presente na Igreja de St. Mary, em Mortehoe?;Norman.
Qual o tipo de construção que Waytemore Castle representa?;Norman.
Qual a função da Normandia em relação a <http://dbpedia.org/resource/1256_Normannia>?;É nomeada.
Quais as línguas faladas pelos normandos?;Latim, Old Norman e Old Norse.
Qual o tema retratado na imagem associada aos normandos no DBPedia?;Cerco a um castelo de motte-and-bailey.
Qual o nome do processo que descreve a nacionalidade de Richard of Salerno?;Norman.
Qual a relação entre os normandos e o <http://dbpedia.org/resource/Cambro-Norman>?;Hypernym.
