pergunta;resposta
Quem é considerado o pai da imunologia?;Ilya Ilyich Mechnikov
O que é a imunidade adquirida?;O processo pelo qual o organismo cria memória imunológica para responder eficazmente a agentes patogénicos
Quais são os mecanismos de defesa inatas do sistema imunitário?;fagocitose, peptídeos antimicrobianos (defensinas) e o sistema complemento
O que acontece quando o sistema imunológico ataca tecidos saudáveis?;autoimunidade
Qual é a principal função do sistema imunológico?;proteger os organismos contra doenças
Quais são as duas principais categorias do sistema imunitário?;sistema imunológico inato e sistema imunológico adaptativo
O que é a imunodeficiência?;condição em que o sistema imunológico é menos ativo que o normal
Qual é a base da vacinação?;a imunidade adquirida
Quais células são responsáveis pela produção de anticorpos?;células B
O que são patógenos?;agentes detectados pelo sistema imunológico, como bactérias e vírus
