pergunta;resposta
Qual é o comprimento do rio Reno?;1 233 km
Em qual língua o nome do rio Reno é 'Rhine'?;Alemão e inglês
Qual é a base geográfica mais baixa do rio Reno?;Weiach
Onde termina o rio Reno geograficamente?;Holanda
Quais países fazem parte da bacia hidrográfica do rio Reno?;Áustria, Alemanha, Suíça e França
Qual é o ponto de origem do rio Reno?;Hinterrhein (rio)
Quando a Fazenda Altrip fechou as comportas da Maas para proteção contra inundações?;1904
Qual é o nível do mar na foz do rio Reno?;0 metros acima do nível do mar
O que é o Verkehrsverbund Rhein-Ruhr?;Um sistema de transportes público nomeado em homenagem ao rio Reno
Qual rio principal deságua no Reno perto de Nijmegen (Nimega)?;Maas
