pergunta;resposta
O que é um número primo?;Um número natural maior que 1 que possui apenas dois divisores positivos: 1 e ele mesmo.
Qual é o menor número primo?;2
Por que o número 1 não é considerado primo?;Porque ele possui apenas um divisor positivo, que é ele mesmo.
Quantos divisores possui um número primo?;Dois divisores: 1 e o próprio número.
Qual é a importância dos números primos na matemática?;Eles são fundamentais para a teoria dos números e são usados em criptografia.
Qual é o primeiro número primo par?;2
Quais são alguns exemplos de números primos?;2, 3, 5, 7, 11, 13, 17, 19, 23, 29.
O número 9 é considerado primo?;Não, pois é divisível por 3.
Como é chamado um número que tem apenas dois divisores?;Número primo.
Quantos números primos existem abaixo de 10?;4 (2, 3, 5, 7).
