pergunta;resposta
Qual é o nome do rio que atravessa Alemanha, Suíça, Áustria, França, Lúксemburgo e Países Baixos?;Rio Reno
O Rio Reno nasce em qual país?;Suíça
Qual é o comprimento aproximado do Rio Reno?;1233 km
Em que ponto geográfico o Rio Reno termina?;Mar do Norte
Qual é a cidade mais conhecida localizada às margens do Rio Reno na Alemanha?;Colônia
O que aconteceu com o Rio Reno em 1986, causando grande impacto ambiental?;Acidente da AZF
Qual é a principal fonte de energia hidrelétrica do Rio Reno?;Usina Hidrelétrica de Sossons
O que o Rio Reno tem sido historicamente conhecido como?;Fronteira natural entre a França e a Alemanha
Qual é um dos principais navios de carga no Rio Reno?;Kurzservice
"O que é o ""Projetos do Reno"", iniciativa lançada para melhorar a qualidade da água?";Um programa de proteção ambiental
