pergunta;resposta
Qual é o fluido de trabalho usado na máquina a vapor?;vapor de água
O que acontece com a temperatura do vapor durante a expansão?;diminui
Qual energia é convertida em energia mecânica na máquina a vapor?;energia interna
Como o motor de combustão interna afetou o uso da máquina a vapor no final do século XIX?;pareceu torná-la obsoleta
Qual navio mencionado usa propulsão por motor a vapor?;USS Ashuelot
Quem é conhecido por seu trabalho relacionado ao motor a vapor?;Thomas Newcomen
Qual navio do exemplo não possui propulsão da embarcação Steam engine?;AG Weser
Em qual ano foi inventado o motor atmosférico, segundo os exemplos?;1712.
Qual é a energia do tipo de embarcação Eagle (steamboat)?;Steam engine
Que tipo de motor utiliza combustão externa?;motor a vapor
