pergunta;resposta
Qual é a estimativa da população mundial antes da Peste Negra?;475 milhões
Quantos anos levou para a Europa recuperar seu nível populacional anterior à Peste Negra?;200 anos
Qual foi o principal agente causador da Peste Negra?;bactéria Yersinia pestis
Quantas pessoas estima-se que morreram devido à Peste Negra na Eurásia?;75 a 200 milhões
Qual foi o período em que a Peste Negra atingiu seu pico na Europa?;entre 1347 e 1351
Como era transportada a praga de navio para navio durante sua propagação pela Europa?;pelas pulgas que viviam nos ratos em navios mercantes genoveses
Qual foi o impacto aproximado da Peste Negra na população europeia?;entre 30% a 60%
Qual é considerada a forma mais comum de peste relacionada à Peste Negra?;bubónica
De onde se originou a Peste Negra?;Ásia Central ou Ásia Oriental
Qual foi o primeiro grande surto europeu de peste causado pela Yersinia pestis?;Peste Negra
