pergunta;resposta
Quando ocorreu a Guerra Francesa e Indiana?;1754–1763
Quais tribos indígenas se aliaram aos franceses?;Algonquins, Wabanaki Confederacy, Ojibwa, Catawba, e outras tribos da região
Quais potências europeias estiveram envolvidas na guerra?;Grã-Bretanha e França
Qual foi o papel da navegação na guerra?;Controle do Golfo de St. Lorenzo e transporte de tropas e suprimentos foram fundamentais
Qual batalha levou à captura de Quebec?;Batalha dos Planos de Abraham em 1759
Quem comandou a captura de Louisbourg?;James Wolfe
Qual foi o resultado da guerra para os franceses na América do Norte?;Perda de Nova França para a Grã-Bretanha
O que foi o rifle longo na guerra?;Foi utilizado pelos colonos americanos para combates em áreas florestadas
Qual evento marcou o início da guerra?;Batalha de Jumonville Glen em 1754
Quem foi o comandante britânico na Batalha de Monongahela?;Edward Braddock
