pergunta;resposta
Qual é o nome da organização que representa os interesses dos Estados-Membros na UE?;Comissão Europeia
Em qual ano foi estabelecido o Tribunal de Justiça da União Europeia (TUE)?;1952
Quem é responsável por elaborar e aprovar leis na UE?;Parlamento Europeu e Conselho Europeu
Qual é o nome do tratado que estabeleceu a União Europeia?;Tratado de Roma
Em qual ano foi assinado o Tratado de Maastricht, marcando o início da união política da Europa?;1992
Quem tem a responsabilidade de implementar e aplicar as leis comunitárias na UE?;Países-Membros
Qual é o nome do órgão que representa os cidadãos europeus junto ao Conselho Europeu?;Parlamento Europeu
Em qual ano foi criado o Euro, moeda única da União Europeia?;2002
Quem é responsável por fiscalizar e controlar as políticas comunitárias na UE?;Comissão European
Em qual ano o Tratado de Maastricht introduziu a possibilidade de transferência de competências do nível nacional para um nivel europeu?;1992
