pergunta;resposta
Qual another word / phrase is used to describe Amazonas in English?;Amazônia ou
Quantos quilômetros quadrados de floresta tropical são cobertos na bacia?;5.500.000 quilômetros quadrados (2.100.000 milhas quadradas) são cobertos pela floresta tropical.
"Quantas nações contêm ""Amazonas"" em seus nomes?";"Estads ou departamentos de quatro nações contêm ""Amazonas"" em seus nomes."
"Quantas nações contêm ""Amazônia"" no seu nome?";Brasil,
Qual percentagem que a Amazônia representa nas florestas tropicais do planeta?;A Amazônia representa mais da metade das florestas tropicais remanescentes do planeta.
Que nação / país a maior parte da floresta amazônica pode ser encontrada?;Brasil,
A Floresta Amazônica compöe quantas florestas tropicais da Terra?;mais da metade
Quantos espéitos de árvores podem ser encontrados na Floresta Amazônica?;16.000
Qual o holandês para a Floresta amazônica?;Amazônia
QueFloresta tropical maiores de um báscado da Amazonas, o que se referia à patchwork,;A Floresta Amazônica
