pergunta;resposta
Qual o nome do processo pelo qual as plantas liberam oxigênio na atmosfera?;Fotossíntese.
Qual cientista é amplamente creditado pela descoberta do oxigênio?;Joseph Priestley.
Em que estado físico o oxigênio é frequentemente armazenado para uso industrial?;Líquido.
Qual o símbolo químico do oxigênio?;O.
Qual o principal perigo associado à exposição a altas concentrações de oxigênio?;Toxicidade.
Qual a principal função do oxigênio nos organismos vivos?;Respiração celular.
O oxigênio é um metal, um não metal ou um metaloide?;Não metal.
Qual o papel do oxigênio na combustão?;É um oxidante.
Qual a principal diferença entre o oxigênio molecular (O₂) e o ozônio (O₃)?;O ozônio tem três átomos de oxigênio, enquanto o oxigênio molecular tem dois.
Qual o impacto do oxigênio na ferrugem dos metais?;É um dos principais componentes do processo de oxidação.
