pergunta;resposta
Quando começou a crise do petróleo de 1973?;Em outubro de 1973.
Qual foi a razão para a embargos impostos pelos países árabes?;Para punir países que apoiavam Israel durante a Guerra de Yom Kippur.
Quais países foram inicialmente alvos do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos.
Qual foi o preço do petróleo antes da crise?;$3 por barril.
Qual foi o preço do petróleo após a crise?;$12 por barril.
Quais países foram adicionados ao embargo mais tarde?;Portugal, Rodesia e África do Sul.
Qual foi a consequência principal da elevação dos preços do petróleo?;"A ""primeira onda de choque energético"", que gerou impactos econômicos e políticos."
Qual evento desencadeou a crise?;A Guerra de Yom Kippur.
Qual país teve os preços do petróleo mais altos durante a crise?;Estados Unidos.
Qual foi o principal efeito econômico da crise?;"A ""primeira onda de choque energético"", que causou crises de escassez e inflação."
