pergunta;resposta
Qual é a capital da Polônia?;Varsóvia
Onde fica Varsóvia localizada?;Na Polônia, mais precisamente no centro-norte do país
Qual é a população estimada de Varsóvia em 2021?;1.83 millhões
Varsóvia é uma cidade com status de capital europeia?;Sim, ela é a capital da Polônia
Quando Varsóvia foi fundada?;No século XIV
Varsóvia tem um importante aeroporto internacional, o Aeroporto Leon Wyrzykowski, qual é seu código IATA?;WAW
Qual é a moeda oficial utilizada em Varsóvia?;Zloty polonês
Varsóvia foi palco de grandes eventos esportivos, como os Jogos Olímpicos de Inverno de 1980. Qual país organizou essa edição?;Polônia
Varsóvia é conhecida por sua rica história cultural, incluindo teatros e museus. Qual é o maior teatro da cidade?;Teatro Nacional de Varsóvia
Varsóvia foi fortemente danificada durante a Segunda Guerra Mundial, mas também ressurgiu como uma das principais cidades europeias. Em que ano foi completamente reconstruída?;Na década de 1950
