pergunta;resposta
Qual é a população metropolitana de Jacksonville?;1.733.937
Que rio corre ao lado da cidade de Jacksonville?;St. Johns
Em que ano a consolidação fez com que Jacksonville se tornasse parte do Condado de Duval?;1968
Qual é o ranking da população de Jacksonville nos Estados Unidos?;12ª
Quais figuras históricas receberam o nome de Jacksonville?;Andrew Jackson e sua esposa, Rachel Jackson
Qual era a população da cidade de Jacksonville em 2010?;1.345.596
Quais são os apelidos conhecidos para Jacksonville?;"Jax"" e ""The River City"
Qual era a colônia francesa fundada em 1564 na área agora conhecida como Jacksonville?;Fort Caroline
Quem habitou anteriormente a área de Jacksonville antes da chegada dos franceses?;O povo Timucua
Qual é o código postal principal associado a Jacksonville, Flórida, no Wikidata?;Q515
