pergunta;resposta
Qual é o objetivo principal das leis da União Europeia mencionado no texto?;Promover a paz, seus valores e o bem-estar de seus povos
Como a União Europeia é descrita pelo seu Tribunal de Justiça em termos jurídicos?;Como uma nova ordem jurídica de direito internacional
Quais são as instituições políticas da União Europeia mencionadas no contexto?;Instituições políticas, políticas sociais e econômicas
Qual é o nome do periódico acadêmico associado ao direito da União Europeia nos fatos fornecidos?;Common Market Law Review
Quais são os dois autores mencionados nos fatos relacionados ao direito da União Europeia?;Henry G. Schermers e John Bell
Qual é o nome original da União Europeia mencionado no contexto, após a Segunda Guerra Mundial?;Comunidade Europeia do Carvão e do Aço
Qual é a área de disciplina acadêmica associada ao Common Market Law Review, conforme os fatos?;Lei da União Europeia
Quantos estados membros a União Europeia opera conforme o contexto?;Estados membros da União Europeia
Qual é o propósito das instituições da União Europeia, conforme o texto?;Cooperação e desenvolvimento humano
Qual é o termo utilizado no texto para descrever o sistema de regras da União Europeia?;Sistema de regras
