pergunta;resposta
Quem eram os normandos?;Era um povo germânico estabelecido no norte da França, cuja aristocracia descendia de vikingues.
Qual foi uma das batalhas mais conhecidas envolvendo os normandos?;Batalha de Cerami
Qual aspecto cultural dos normandos é evidenciado na arquitetura medieval europeia?;A influência normanda na construção de castelos e igrejas medievais.
Quais eram as línguas faladas pelos normandos?;Latin, Velho Normando e Velho Norse.
Qual foi a religião predominante dos normandos?;O cristianismo e o paganismo nórdico.
Quem foram algumas figuras notáveis ligadas aos normandos?;Alexandre de Paris, Ricardo de Salerno e a família Hauteville.
Qual foi um dos maiores feitos militares dos normandos na Inglaterra?;A Conquista da Inglaterra por Guilherme, o Conquistador.
Qual exemplo de construção normanda é mencionado no contexto?;Taunton Castle
Quais foram alguns dos locais ocupados pelos normandos na Grã-Bretanha?;Callan Motte, Gortlownan Motte e Greenmount Motte.
Qual é uma palavra usada como sinônimo de normando?;Northmen
