pergunta;resposta
Em que ano a British Satellite Broadcasting foi fundada?;1986
Qual era a sede principal da British Satellite Broadcasting?;Londres
Qual foi o nome da empresa que resultou da fusão da British Satellite Broadcasting e da Sky Television?;BSkyB
Qual foi o nome do canal de televisão de notícias fundado pela BSkyB?;Sky News
Em que ano a BSkyB começou a transmitir?;1990
Qual era o principal meio de transmissão da BSkyB?;Satélite
Qual foi o nome do edifício onde a BSkyB estava localizada?;Marco Polo House
Qual foi o principal motivo para a formação da BSkyB?;A necessidade de fornecer serviços de televisão por satélite no Reino Unido.
Qual a empresa que comprou a BSkyB em 2011?;Sky plc
Em que ano a BSkyB se tornou uma empresa pública?;1995
