pergunta;resposta
Qual é o número atômico do oxigênio?;8.
O que representa a massa atómica do oxigénio?;16 u
Em qual grupo da tabela periódica o oxigênio é classificado?;calcogênios
O que significa a alta capacidade de oxidação do oxigénio em formar óxidos?;óxidos)
Qual é o segundo elemento mais abundante na crosta terrestre depois do oxigênio?;sílicon
Que percentagem da atmosfera terrestre é composta por gás diatômico de oxigénio?;20,8%
Quantos átomos formam um molécula de dioxigênio sob condições normais?;dois átomos
Aproximadamente que percentagem do oxigénio compõe a crosta terrestre?;quase metade
Qual é o elemento mais abundante na atmosfera da Terra, depois do oxigênio?;nitrogênio
Quem descobriu o gás oxigénio?;Joseph Priestley e Carl Wilhelm Scheele
