pergunta;resposta
Qual é a sub-divisão do tipo de região para a qual Varsóvia se classifica?;City county
O que é o UTC offset para Varsóvia?;+2
Qual foi a temperatura média em maio em Varsóvia?;14.8°C
Qual é a temperatura mais alta registrada no mês de abril em Varsóvia?;30.4°C
Qual foi a temperatura mais baixa registrada no mês de abril em Varsóvia?;-1.6°C
Qual é a temperatura média máxima no mês de dezembro em Varsóvia?;2.7°C
Qual foi a temperatura mínima média em abril em Varsóvia?;4°C
Onde está localizado o Reservatório de Zegrze?;Em Varsóvia, Polônia
Qual é a temperatura média mínima em abril em Varsóvia?;4°C
Quem foi o fundador do Museu da Coleção de João Paulo II?;Não está especificado nas informações fornecidas, mas o museu está localizado em Varsóvia.
