pergunta;resposta
O que é a causa principal da Peste Negra?;A bactéria Yersinia pestis, transmitida por fleas em roedores.
Quais são as três formas principais da Peste Negra?;Pústula (bubônica), septicêmica e pneumônica.
Qual foi o impacto principal da Peste Negra na população europeia?;Redução significativa da população, estimada em 30-60%.
Como a Peste Negra era principalmente transmitida?;Por picadas de fleas infestados em roedores, como ratos.
Quais foram as consequências sociais e econômicas da Peste Negra?;Mudanças sociais, escassez de força de trabalho e reorganização econômica.
Qual é a doença que causa a Peste Negra?;A bactéria Yersinia pestis.
Qual teoria sobre a Peste Negra foi desmentida pela ciência moderna?;A teoria do miasma (ar contaminado).
Qual foi a principal razão para a alta taxa de mortalidade durante a Peste Negra?;A virulência da bactéria e a falta de tratamentos eficazes.
Como a Peste Negra afetou o mercado de trabalho na Europa?;Aumento do poder dos trabalhadores, levando a mudanças sociais.
Qual foi a principal fonte da Peste Negra segundo os evidências históricas?;Roedores como ratos, transportados por rotas comerciais.
