pergunta;resposta
A que filo pertencem os ctenóforos?;Ctenophora
Qual é a característica principal dos ctenóforos que auxilia na locomoção?;Placas de cílios, conhecidas como 'ctenes', utilizadas para nadar.
Os ctenóforos são considerados os primeiros animais a terem desenvolvido o que?;Nervos
Qual é a dieta típica dos ctenóforos?;Pequenos crustáceos e zooplâncton.
Como os ctenóforos realizam o processo de captura de alimento?;Utilizando tentáculos retráteis que possuem células urticantes.
Qual é uma característica da reprodução dos ctenóforos?;São hermafroditas, significando que têm ambos os órgãos sexuais masculinos e femininos em um único indivíduo.
Onde os ctenóforos geralmente são encontrados?;Em águas marítimas abertas, em todos os oceanos do mundo.
Qual é a principal função das células urticantes dos ctenóforos?;Para capturar presas e defesa contra predadores.
O filo Ctenophora está intimamente relacionado a qual outro grupo animal em termos de evolução primitiva?;Cnidários
Como os ctenóforos se adaptaram para sobreviver nas condições do oceano aberto?;Desenvolvendo mecanismos de locomoção eficientes e estratégias alimentares especializadas.
