pergunta;resposta
Qual é a posição de Jacksonville no ranking populacional dos Estados Unidos?;12ª.
Em qual rio Jacksonville está localizada?;Rio St. Johns.
Após quem Jacksonville foi nomeada?;Andrew Jackson, primeiro governador militar da Flórida e sétimo presidente dos Estados Unidos.
Qual é o apelido de Jacksonville?;"The River City"" ou ""Jax""."
Em que ano o Super Bowl XXXIX foi realizado em Jacksonville?;2005.
Quais eram os nomes originais da área onde hoje está localizada Jacksonville?;Wacca Pilatka (para os Seminóles) ou Cow Ford (para os britânicos).
Qual era o grupo indígena que originalmente habitava a região de Jacksonville?;Timucua.
Qual era a população de Jacksonville segundo o censo de 2020?;Cerca de 950.000 habitantes.
Em que ano Jacksonville foi incorporada como cidade?;1832.
Qual é a densidade populacional de Jacksonville por quilômetro quadrado?;490,63 habitantes/km².
