pergunta;resposta
"Quem cunhou o termo ""sistema imunológico""?";Ilya Ilyich Mechnikov
Qual é a função principal do sistema imunológico?;Proteger contra doenças e infecções
Qual tipo de imunidade é adquirida após uma infecção ou vacina?;Imunidade adquirida
Nomeie um exemplo de doença autoimune.;Artrite reumatóide, diabetes tipo 1
O que é a imunodeficiência?;Estado em que o sistema imunitário não funciona adequadamente
Qual é o órgão responsável por produzir células sanguíneas do sistema imunológico?;Medula óssea
Quais são as duas partes principais do sistema imunológico?;Imunidade inata e adaptativa
Qual doença pode resultar de um sistema imunitário hiperativo?;Autoimunidades como artrite reumatóide
O que os anticorpos ajudam a neutralizar?;Agentes patogénicos, vírus e bactérias
Qual é o mecanismo de defesa que envolve a fagocitose e proteínas antimicrobianas?;Fagocitose, defensinas e sistema complemento
