pergunta;resposta
Qual o nome da pandemia que devastou a Europa no século XIV?;Peste_Negra
Em que século a Peste_Negra impactou significativamente a Europa?;Século XIV
Qual o nome da doença causada pela bactéria Yersinia pestis, responsável pela Peste_Negra?;Peste_Negra
Qual a bactéria que causou a pandemia conhecida como Peste_Negra?;Yersinia pestis
O contexto fornecido descreve um evento histórico. Qual é esse evento?;Uma pandemia
Segundo o texto, qual continente foi significativamente impactado pela Peste_Negra?;Europa
Qual o principal foco da informação apresentada no texto?;Uma pandemia
O texto fornece detalhes sobre a causa da Peste_Negra. Qual é essa causa?;Uma bactéria
Qual a principal informação que o contexto oferece sobre a Peste_Negra?;É uma pandemia
Qual o nome científico da bactéria associada à Peste_Negra?;Yersinia pestis
