pergunta;resposta
Qual é a classificação de Varsóvia na ranking das cidades mais habitáveis do mundo?;32ª
Em que rio fica Varsóvia?;Vístula
A que distância fica Varsóvia do mar Báltico?;cerca de 260 km
Quantos moradores tem a maior área metropolitana em Varsóvia?;2.666 milhões
Em que rio está localizada Varsóvia?;Vístula
O que caracteriza a economia de Varsóvia?;uma variedade de indústrias
Qual é a agência da União Europeia para a segurança das fronteiras externas?;Frontex
Que tipo de subdivisão administrativa existe em Varsóvia?;condado da cidade
Qual é o nome de uma ponte famosa em Varsóvia?;Ponte Śląsko-Dąbrowski
Qual é o nome da principal universidade de Varsóvia?;Universidade de Varsóvia
