pergunta;resposta
Em que mês começou a crise petrolífera de 1973?;outubro
Quais foram as primeiras nações alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o aumento no preço do petróleo durante a crise?;de US$ 3 para cerca de US$ 12 por barril
Quais outras nações foram alvo do embargo mais tarde?;Portugal, Rodésia e África do Sul
Por que o embargo foi instituído? (Escolha a opção correta);por causa da Guerra do Yom Kippur
Qual foi o impacto no preço dos combustíveis nos EUA?;os preços foram ainda mais altos
Quando terminou oficialmente o embargo?;em março de 1974
Qual foi outro nome dado à crise petrolífera de 1973?;primeiro choque do petróleo
Quando ocorreu a segunda crise petrolífera?;em 1979
Qual foi o papel de Henry Kissinger nas negociações da crise?;mediou a retirada das tropas israelenses da Península do Sinai em 18 de janeiro de 1974
