pergunta;resposta
Qual é o objetivo principal do IPCC?;sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas que afetam o mundo.
Onde está sediado o IPCC?;Geneva, Switzerland
Em qual ano foi criado o IPCC?;1988
Quais são as organizações-mãe do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
O que o IPCC não faz?;produz pesquisa original
Quem é um dos cientistas conhecidos pelo IPCC?;Julia Slingo
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Quem é o atual líder do IPCC?;Hoesung Lee
Qual é a abreviação do nome completo em inglês do IPCC?;IPCC
Quantos grandes relatórios o IPCC produziu desde sua fundação?;cinco
