pergunta;resposta
Qual foi o período da Guerra Franco-Indígena?;Entre 1754 e 1763.
Quais foram os dois principais adversários na Guerra Franco-Indígena?;Os britânicos e os franceses.
Que povos nativos americanos se aliaram aos franceses durante a guerra?;Os algonquinos e os hurões.
Quem foram os aliados dos britânicos entre os povos nativos americanos?;Os iroqueses.
Qual era a importância do controle das linhas de comunicação na Guerra Franco-Indígena?;Era crucial para o sucesso colonial, especialmente o poder naval.
Quem subiu ao poder na Grã-Bretanha em julho de 1757 e conduziu a guerra com habilidade?;O primeiro-ministro Pitt, o Velho.
Que ilha britânica foi ocupada pelos franceses em 1756, levando ao bloqueio inglês às costas da França?;A ilha de Minorca.
Quem foi o comandante francês que conseguiu uma vitória significativa contra os britânicos na Guerra Franco-Indígena?;Edward Braddock sofreu uma derrota em sua campanha, especialmente na Batalha de Monongahela.
Quais foram as consequências da derrota britânica sob o comando de Edward Braddock?;A falência do esforço inicial de 1755-57 devido à má administração, divisões internas e eficazes olheiros canadenses.
Quem liderou as forças britânicas na Batalha de Ticonderoga em 1759?;James Wolfe.
